1570734664726291870	,2026032410002001870586004251	,202603240125100000008700160289531	,	,2026-03-24 17:35:56,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.18,4976.77,支付宝,其它,1688增值买家保障服务费-3290253242282076951（单笔主订单各SKU子单的总费用）	
1570734679351891870	,2021041510002001870200000001	,af/673495443	,	,2026-03-24 17:38:51,汕头市俏娃玩具有限公司(qiaowa_jm@163.com)	,0.00,-5.00,4971.77,支付宝,其它,1688保证金-汕头市俏娃玩具有限公司-1688买家保障自缴保证金充值	
1571181486451800131	,2026032410002001130501450906	,02960100030062426032400893207939	,	,2026-03-24 17:45:18,****y	,49.92,0.00,5021.69,支付宝,其它,1688增值服务-先采后付保理贴现:3290461141667228175	
1570734674588691870	,2026032410002001870586010080	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426032400893207939	,	,2026-03-24 17:45:19,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.29,5021.40,支付宝,其它,1688增值服务-先采后付提前回款费用-3290461141667228175	
1570734501043091870	,2026032410002001870586028128	,202603240125100000008700160173951	,	,2026-03-24 17:45:20,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.25,5021.15,支付宝,其它,1688增值服务-先采后付服务费:3290461141667228175-跨境爆款桌面益智弹射玩具双人弹射趣味	
1570734653644291870	,BO2026032461026144870205	,HJCAEB==500000066940001031==6379140524600176	,	,2026-03-24 17:45:21,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.25,5020.90,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号3290461141667228175(3290461141667228175)_扣款）	
1571239367195700351	,2026032410002001350572602762	,02960100030062426032400893227401	,	,2026-03-24 17:48:17,****y	,30.00,0.00,5050.90,支付宝,其它,1688增值服务-先采后付保理贴现:3290253242282076951	
1570734719815491870	,2026032410002001870586120212	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426032400893227401	,	,2026-03-24 17:48:18,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.17,5050.73,支付宝,其它,1688增值服务-先采后付提前回款费用-3290253242282076951	
1570734697571791870	,2026032410002001870586074422	,202603240125100000008700160313536	,	,2026-03-24 17:48:19,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.15,5050.58,支付宝,其它,1688增值服务-先采后付服务费:3290253242282076951-跨境搞笑搞怪整蛊整盅聚会亲子互动游戏	
1570766840361051201	,2026032423001851201456556920	,11170600726032432410277341708	,诚e赊还款5079817695897340817跨境爆款桌面益智弹射玩具双人弹射趣味四连球 迷你手提跳球投射	,2026-03-24 17:50:48,*正(131******49)	,33.50,0.00,5084.08,支付宝,其它,诚e赊还款5079817695897340817跨境爆款桌面益智弹射玩具双人弹射趣味四连球 迷你手提跳球投射	
1570766947193751200	,2026032423001851201456556920	,11170600726032432410277341708	,诚e赊还款5079817695897340817跨境爆款桌面益智弹射玩具双人弹射趣味四连球 迷你手提跳球投射	,2026-03-24 17:50:48,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-33.50,5050.58,支付宝,交易分账,诚e赊还款:5079817695897340817因该笔订单已提前回款到商家，故应支付给保理公司	
1571089389007700781	,2026032410002001780589471703	,02960100030062426032400893254057	,	,2026-03-24 18:04:54,****y	,79.80,0.00,5130.38,支付宝,其它,1688增值服务-先采后付保理贴现:3292063033587588277	
1570734500056491870	,2026032410002001870585940976	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426032400893254057	,	,2026-03-24 18:04:55,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.46,5129.92,支付宝,其它,1688增值服务-先采后付提前回款费用-3292063033587588277	
1570734672200191870	,2026032410002001870586168663	,202603240125100000008700160235907	,	,2026-03-24 18:16:56,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-5.88,5124.04,支付宝,其它,1688增值买家保障服务费-5100878593459081222（单笔主订单各SKU子单的总费用）	
1570734739734591870	,2026032410002001870586170540	,202603240125100000008700160374296	,	,2026-03-24 18:17:10,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-9.54,5114.50,支付宝,其它,1688增值买家保障服务费-3290814696638733356（单笔主订单各SKU子单的总费用）	
1570746737833126881	,2026032423001826881449933430	,T50060NP5103576830145506608	,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	,2026-03-24 18:31:25,**红(177***@163.com)	,171.91,0.00,5286.41,支付宝,其它,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	
1571087299821900661	,2026032410002001660574179019	,02960100030062426032400893254787	,	,2026-03-24 18:32:00,****y	,2150.00,0.00,7436.41,支付宝,其它,1688增值服务-先采后付保理贴现:5099640050305272918	
1571152691296600171	,2026032410002001170562682431	,02960100030062426032400893259551	,	,2026-03-24 18:32:01,****y	,1622.00,0.00,9058.41,支付宝,其它,1688增值服务-先采后付保理贴现:3290814696638733356	
1570734720470591870	,2026032410002001870586065603	,FI960100FDO006826032402413014936	,	,2026-03-24 18:31:27,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.31,9058.10,支付宝,其它,1688增值服务-1688-极速周转-服务费(5103576830145506608)	
1570734755684991870	,2026032410002001870586211671	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426032400893254787	,	,2026-03-24 18:32:01,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-12.47,9045.63,支付宝,其它,1688增值服务-先采后付提前回款费用-5099640050305272918	
1570734614764091870	,2026032410002001870586161218	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426032400893259551	,	,2026-03-24 18:32:02,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-9.41,9036.22,支付宝,其它,1688增值服务-先采后付提前回款费用-3290814696638733356	
1570734689034591870	,BO2026032461187290870205	,HJCAEB==500000067800015031==6379260902420176	,	,2026-03-24 18:32:02,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-12.90,9023.32,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:5099640050305272918:5099640050305272918)扣款）	
1570734677449191870	,2026032410002001870585965320	,202603240125100000008700160455777	,	,2026-03-24 18:32:03,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-10.75,9012.57,支付宝,其它,1688增值服务-先采后付服务费:5099640050305272918-Fidget Pad减压手柄 陀螺魔方二代游戏手柄指	
1570734728742191870	,2026032410002001870586131555	,202603240125100000008700160399571	,	,2026-03-24 18:32:03,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-8.11,9004.46,支付宝,其它,1688增值服务-先采后付服务费:3290814696638733356-跨境儿童益智抢答器蜂鸣器课堂知识竞赛	
1571132795024100381	,2026032410002001380501968754	,02960100030062426032400893274289	,	,2026-03-24 18:36:26,****y	,1033.20,0.00,10037.66,支付宝,其它,1688增值服务-先采后付保理贴现:5100878593459081222	
1570734693223791870	,2026032410002001870586034238	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426032400893274289	,	,2026-03-24 18:36:27,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-5.99,10031.67,支付宝,其它,1688增值服务-先采后付提前回款费用-5100878593459081222	
1570734671316391870	,2026032410002001870586135622	,202603240125100000008700160263343	,	,2026-03-24 18:36:28,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-5.17,10026.50,支付宝,其它,1688增值服务-先采后付服务费:5100878593459081222-新品儿童大号惯性回力越野车男孩抗摔耐	
1570731073286398940	,2026031722001898941413722979	,T50060NP3290621486303998897	,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	,2026-03-24 19:34:28,*毛(177******02)	,0.00,-8.00,10018.50,支付宝,其它,售后退款-2026031722001898941413722979-T50060NP3290621486303998897	
1570733386434076911	,2026032422001876911410404016	,T50060NP3292532652093253382	,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	,2026-03-24 21:51:48,********店(zeg***@163.com)	,9.33,0.00,10027.83,支付宝,其它,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	
1570734740486191870	,2026032410002001870585991584	,FI960100FDO008326032402417076544	,	,2026-03-24 21:51:50,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,10027.81,支付宝,其它,1688增值服务-1688-极速周转-服务费(3292532652093253382)	
1570734701807791870	,20260324102551010991870095776968	,2026032410121100020000000000340088816046	,	,2026-03-24 22:01:04,****y	,0.00,-10027.81,0.00,支付宝,其它,余利宝-基金申购，支付宝转入	
1570733369808276911	,2026032422001876911410318222	,T50060NP3291937215059253382	,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	,2026-03-24 22:14:39,********店(zeg***@163.com)	,9.33,0.00,9.33,支付宝,其它,Fidget Pad减压手柄 陀螺魔方二代游戏手柄指尖游戏创意解压玩具	
1570734697615491870	,2026032410002001870586160018	,FI960100FDO008326032402417084659	,	,2026-03-24 22:14:41,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,9.31,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291937215059253382)	
1570738644529987561	,2026032422001887561408257826	,T50060NP5103705602427442424	,跨境早教配对数字字母开锁游戏钥匙精细动作儿童训练宝宝益智玩具	,2026-03-24 23:15:54,**苹(180******56)	,35.00,0.00,44.31,支付宝,其它,跨境早教配对数字字母开锁游戏钥匙精细动作儿童训练宝宝益智玩具	
1570734689074091870	,2026032410002001870586149093	,FI960100FDO003126032402417116520	,	,2026-03-24 23:15:56,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.06,44.25,支付宝,其它,1688增值服务-1688-极速周转-服务费(5103705602427442424)	
1570771163044660021	,2026032522001860021424979595	,T50060NP5103491367896586136	,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	,2026-03-25 09:26:30,**伟(177******81)	,103.00,0.00,147.25,支付宝,其它,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	
1570809597097516201	,2026032523001816201419302451	,T50060NP5104007821353832141	,小喇叭儿童玩具宝宝婴儿可吹硅胶可啃咬6个月以上宝宝口哨乐器1岁	,2026-03-25 09:26:47,**玲(135******45)	,476.00,0.00,623.25,支付宝,其它,小喇叭儿童玩具宝宝婴儿可吹硅胶可啃咬6个月以上宝宝口哨乐器1岁	
1570734681203591870	,2026032510002001870586169300	,FI960100FDO008126032502413522347	,	,2026-03-25 09:26:32,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.19,623.06,支付宝,其它,1688增值服务-1688-极速周转-服务费(5103491367896586136)	
1570734719893391870	,2026032510002001870586160350	,FI960100FDO010826032502406735705	,	,2026-03-25 09:26:49,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.86,622.20,支付宝,其它,1688增值服务-1688-极速周转-服务费(5104007821353832141)	
1570720231081696801	,2026032522001896801452383818	,T50060NP5104044757439306045	,抖音同款会唱歌跳舞摇摆卡通小蜜蜂电动灯光音乐地摊热卖批发玩具	,2026-03-25 10:13:19,**帮(155******91)	,13.00,0.00,635.20,支付宝,其它,抖音同款会唱歌跳舞摇摆卡通小蜜蜂电动灯光音乐地摊热卖批发玩具	
1570734748876391870	,2026032510002001870586212328	,FI960100FDO004926032502413622232	,	,2026-03-25 10:13:21,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,635.18,支付宝,其它,1688增值服务-1688-极速周转-服务费(5104044757439306045)	
1570797075681360531	,2026032523001860531426572269	,11100600726032563883344471115	,诚e赊还款5100757525163471511现货16按键语音发声盒整蛊搞怪发声器音乐挤压盒玩具气氛发声器	,2026-03-25 10:17:38,深圳市麦吉供应链技术有限公司(maijigongyl@163.com)	,312.50,0.00,947.68,支付宝,其它,诚e赊还款5100757525163471511现货16按键语音发声盒整蛊搞怪发声器音乐挤压盒玩具气氛发声器	
1570796752114660530	,2026032523001860531426572269	,11100600726032563883344471115	,诚e赊还款5100757525163471511现货16按键语音发声盒整蛊搞怪发声器音乐挤压盒玩具气氛发声器	,2026-03-25 10:17:38,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-312.50,635.18,支付宝,交易分账,诚e赊还款:5100757525163471511因该笔订单已提前回款到商家，故应支付给保理公司	
1571135943736400741	,2026032510002001740596006709	,02960100030062426032500893636359	,	,2026-03-25 10:30:30,****y	,74.38,0.00,709.56,支付宝,其它,1688增值服务-先采后付保理贴现:5103724250713056816	
1570734689130191870	,2026032510002001870586324045	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426032500893636359	,	,2026-03-25 10:30:31,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.43,709.13,支付宝,其它,1688增值服务-先采后付提前回款费用-5103724250713056816	
1570790376594217541	,2026031423001817541410820604	,T50060NP3290828340676916881	,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	,2026-03-25 11:43:24,东莞市云凌供应链有限公司(460115296@qq.com)	,11.00,0.00,720.13,支付宝,其它,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	
1570790439995317541	,2026031423001817541412384018	,T50060NP3290288702907916881	,跨境爆款桌面益智弹射玩具双人弹射趣味四连球 迷你手提跳球投射	,2026-03-25 11:43:25,东莞市云凌供应链有限公司(460115296@qq.com)	,13.70,0.00,733.83,支付宝,其它,跨境爆款桌面益智弹射玩具双人弹射趣味四连球 迷你手提跳球投射	
1570734744653291870	,BO2026032562221840870205	,HJCAEB==500000066940001031==6380614099010176	,	,2026-03-25 11:43:26,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.06,733.77,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号3290756737077053592(3290756737077053592)_扣款）	
1570734698281191870	,BO2026032562169163870205	,HJCAEB==500000066940001031==6380636167120176	,	,2026-03-25 11:43:26,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.06,733.71,支付宝,转账,代扣款（扣款用途：1688大分销业务平台抽佣_订单号3290757925045998897(3290757925045998897)_扣款）	
1570734709069091870	,BO2026032562164133870205	,HJCAEB==500000067800015031==6380701000440176	,	,2026-03-25 11:43:26,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.04,733.67,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3290828340676916881:3290828340676916881)扣款）	
1570734856319791870	,2026032510002001870586232623	,202603250125100000008700163083292	,	,2026-03-25 11:43:46,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.05,733.62,支付宝,其它,1688增值买家保障服务费-3290288702907916881（单笔主订单各SKU子单的总费用）	
1570734898212091870	,2026032510002001870586313757	,202603250125100000008700163233019	,	,2026-03-25 11:44:53,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.23,733.39,支付宝,其它,1688增值买家保障服务费-3290858544974443584（单笔主订单各SKU子单的总费用）	
