1570780764538797450	,2026032022001197451410470635	,T200P2701766388012043955	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-28 17:49:38	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-0.63	,93.63	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(2701766388012043955)扣款	
1570785081111468061	,2026031722001168061455116775	,T200P4502164358029101644	,儿童厕所玩具整蛊投篮粑粑道具聚会游戏篮球投掷便便投篮户外游戏	,2026-03-28 19:57:43	,8*(886-09*****162)	,13.80	,0.00	,107.43	,支付宝	,交易付款	,儿童厕所玩具整蛊投篮粑粑道具聚会游戏篮球投掷便便投篮户外游戏	
1570785029451868060	,2026031722001168061455116775	,T200P4502164358029101644	,儿童厕所玩具整蛊投篮粑粑道具聚会游戏篮球投掷便便投篮户外游戏	,2026-03-28 19:58:00	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.08	,107.35	,支付宝	,交易分账	,基础软件服务费(4502164358029101644)扣款	
1570785058425968060	,2026031722001168061455116775	,T200P4502164358029101644	,儿童厕所玩具整蛊投篮粑粑道具聚会游戏篮球投掷便便投篮户外游戏	,2026-03-28 19:58:01	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-1.38	,105.97	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(4502164358029101644)端内扣款	
1570785063827868060	,2026031722001168061455116775	,T200P4502164358029101644	,儿童厕所玩具整蛊投篮粑粑道具聚会游戏篮球投掷便便投篮户外游戏	,2026-03-28 19:58:02	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-0.69	,105.28	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(4502164358029101644)扣款	
1570866743573017521	,2020062310002001520253220215|20260328312995275202	,F-capital-general-C-CG62603289157529756	,	,2026-03-28 21:15:16	,**林(136******21)	,3.00	,0.00	,108.28	,支付宝	,其它	,淘宝消费者保证金-解冻-null	
1570865329013030520	,2026032800073032521700Y94E0E	,vouchercore|2026032800073032521700Y94E0E	,	,2026-03-28 21:15:17	,2088************0156	,0.00	,-3.00	,105.28	,支付宝	,其它	,商家权益红包-预算追加-卖家延迟发货赔付红包-赔付红包-2025051200073001521700F8RXXM-P3M191113186737594	
1570866784671217520	,2020062310002001520253220215	,C-jibu-F-4cc3383b605a4be5b960e687fb528366	,	,2026-03-28 21:15:17	,**林(136******21)	,0.00	,-3.00	,102.28	,支付宝	,其它	,淘宝消费者保证金-充值（代扣）-红包冻结	
1570798493901997701	,2026022322001197701450748530	,T200P5080306215179823523	,趣味互动儿童早教三合一架子鼓音乐毯爵士鼓琴垫钢琴毯宝宝玩具鼓	,2026-03-28 21:21:40	,* YING YING(col***@hotmail.com)	,45.48	,0.00	,147.76	,支付宝	,交易付款	,趣味互动儿童早教三合一架子鼓音乐毯爵士鼓琴垫钢琴毯宝宝玩具鼓	
1570798413010797700	,2026022322001197701450748530	,T200P5080306215179823523	,趣味互动儿童早教三合一架子鼓音乐毯爵士鼓琴垫钢琴毯宝宝玩具鼓	,2026-03-28 21:21:47	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.27	,147.49	,支付宝	,交易分账	,基础软件服务费(5080306215179823523)扣款	
1570798367777397700	,2026022322001197701450748530	,T200P5080306215179823523	,趣味互动儿童早教三合一架子鼓音乐毯爵士鼓琴垫钢琴毯宝宝玩具鼓	,2026-03-28 21:28:29	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-4.55	,142.94	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(5080306215179823523)端内扣款	
1570798533361997700	,2026022322001197701450748530	,T200P5080306215179823523	,趣味互动儿童早教三合一架子鼓音乐毯爵士鼓琴垫钢琴毯宝宝玩具鼓	,2026-03-28 21:28:30	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-2.27	,140.67	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(5080306215179823523)扣款	
1570862154327161521	,2026022622001161521407917161	,T200P3263453223564094652	,儿童卡通电子琴初学者可弹奏小钢琴宝宝益智早教琴键乐器玩具礼物	,2026-03-29 09:37:57	,8*(855-927***80)	,9.90	,0.00	,150.57	,支付宝	,交易付款	,儿童卡通电子琴初学者可弹奏小钢琴宝宝益智早教琴键乐器玩具礼物	
1570862214021261520	,2026022622001161521407917161	,T200P3263453223564094652	,儿童卡通电子琴初学者可弹奏小钢琴宝宝益智早教琴键乐器玩具礼物	,2026-03-29 09:38:45	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.06	,150.51	,支付宝	,交易分账	,基础软件服务费(3263453223564094652)扣款	
1570862242212761520	,2026022622001161521407917161	,T200P3263453223564094652	,儿童卡通电子琴初学者可弹奏小钢琴宝宝益智早教琴键乐器玩具礼物	,2026-03-29 09:38:46	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-0.99	,149.52	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(3263453223564094652)端内扣款	
1570862133038461520	,2026022622001161521407917161	,T200P3263453223564094652	,儿童卡通电子琴初学者可弹奏小钢琴宝宝益智早教琴键乐器玩具礼物	,2026-03-29 09:38:47	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-0.50	,149.02	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(3263453223564094652)扣款	
1570866887253817520	,20260329102551010417520064114244	,26032970764724010557	,	,2026-03-29 10:54:05	,众安在线财产保险股份有限公司(za_zfbs2_fjr@zhongan.com)	,0.00	,-0.60	,148.42	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号4502208889041037507	
1570866776521117520	,20260329102551010417520064213812	,26032971037600010839	,	,2026-03-29 11:13:40	,众安在线财产保险股份有限公司(za_zfbs2_fjr@zhongan.com)	,0.00	,-0.60	,147.82	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号2701795406031026370	
1570866715423617520	,20260329019130101000520046616730	,20260329009130501000520099869279	,	,2026-03-29 11:58:19	,****y	,0.00	,-147.82	,0.00	,支付宝	,转账	,余额自动转入	
1570797546502493391	,2026031822001193391453076410	,T200P4502163132038059815	,摇铃玩具早教玩具婴儿0-1岁手抓摇铃牙胶音乐棒沙锤节奏棒	,2026-03-29 13:35:02	,* AYLARA(993-652***39)	,19.71	,0.00	,19.71	,支付宝	,交易付款	,摇铃玩具早教玩具婴儿0-1岁手抓摇铃牙胶音乐棒沙锤节奏棒	
1570797531403893390	,2026031822001193391453076410	,T200P4502163132038059815	,摇铃玩具早教玩具婴儿0-1岁手抓摇铃牙胶音乐棒沙锤节奏棒	,2026-03-29 13:35:44	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.12	,19.59	,支付宝	,交易分账	,基础软件服务费(4502163132038059815)扣款	
1570797510708393390	,2026031822001193391453076410	,T200P4502163132038059815	,摇铃玩具早教玩具婴儿0-1岁手抓摇铃牙胶音乐棒沙锤节奏棒	,2026-03-29 13:35:45	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-1.97	,17.62	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(4502163132038059815)端内扣款	
1570797476925093390	,2026031822001193391453076410	,T200P4502163132038059815	,摇铃玩具早教玩具婴儿0-1岁手抓摇铃牙胶音乐棒沙锤节奏棒	,2026-03-29 13:35:46	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-0.99	,16.63	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(4502163132038059815)扣款	
1570738093192414931	,2026031823001114931435198386	,T200P4502177281067073827	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-29 13:36:08	,**怡(139******13)	,36.86	,0.00	,53.49	,支付宝	,交易付款	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	
1570738096905414930	,2026031823001114931435198386	,T200P4502177281067073827	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-29 13:38:58	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.22	,53.27	,支付宝	,交易分账	,基础软件服务费(4502177281067073827)扣款	
1570866829548417520	,20260329102551010517520064774569	,26032970858867810949	,	,2026-03-29 13:45:50	,众安在线财产保险股份有限公司(za_zfbs2_fjr@zhongan.com)	,0.00	,-0.60	,52.67	,支付宝	,其它	,保险承保-卖家版运费险保费收取:淘宝订单号2701786623014063085	
1570750014992725601	,2026031823001125601406986088	,T200P2701749036029240976	,儿童轨道玩具过家家儿童恐龙汽车闯关大冒险男孩停车场3-6岁玩具	,2026-03-29 15:44:24	,**丛(182******55)	,35.75	,0.00	,88.42	,支付宝	,交易付款	,儿童轨道玩具过家家儿童恐龙汽车闯关大冒险男孩停车场3-6岁玩具	
1570749867449025600	,2026031823001125601406986088	,T200P2701749036029240976	,儿童轨道玩具过家家儿童恐龙汽车闯关大冒险男孩停车场3-6岁玩具	,2026-03-29 15:50:17	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.21	,88.21	,支付宝	,交易分账	,基础软件服务费(2701749036029240976)扣款	
1570797482137095531	,2026031922001195531448790781	,T200P2701749974064300878	,儿童益智仿真清洁工具推车过家家吸尘器扫把拖布套装清洁卫生玩具	,2026-03-29 16:45:26	,**姗(180******86)	,75.21	,0.00	,163.42	,支付宝	,交易付款	,儿童益智仿真清洁工具推车过家家吸尘器扫把拖布套装清洁卫生玩具	
1570735472124684971	,2026031922001184971437933855	,T200P4502171306082029342	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-29 16:45:29	,**渝(yuy***@gmail.com)	,13.56	,0.00	,176.98	,支付宝	,交易付款	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	
1570735440477384970	,2026031922001184971437933855	,T200P4502171306082029342	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-29 16:45:49	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.08	,176.90	,支付宝	,交易分账	,基础软件服务费(4502171306082029342)扣款	
1570797451563995530	,2026031922001195531448790781	,T200P2701749974064300878	,儿童益智仿真清洁工具推车过家家吸尘器扫把拖布套装清洁卫生玩具	,2026-03-29 16:46:07	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.45	,176.45	,支付宝	,交易分账	,基础软件服务费(2701749974064300878)扣款	
1570735658275784970	,2026031922001184971437933855	,T200P4502171306082029342	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-29 16:51:25	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-1.36	,175.09	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(4502171306082029342)端内扣款	
1570735448545884970	,2026031922001184971437933855	,T200P4502171306082029342	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-29 16:51:27	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-0.68	,174.41	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(4502171306082029342)扣款	
1570736196170577971	,2026031822001177971421249029	,T200P2701762501032020875	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具 等多件	,2026-03-29 17:10:05	,**晴(176******54)	,72.00	,0.00	,246.41	,支付宝	,交易付款	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具 公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具	
1570736007879877970	,2026031822001177971421249029	,T200P2701762501032020875	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具 等多件	,2026-03-29 17:10:27	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.22	,246.19	,支付宝	,交易分账	,基础软件服务费(2701762501032020875)扣款	
1570736010592377970	,2026031822001177971421249029	,T200P2701762501032020875	,公鸡下蛋抖球盒子亲子互动团建拓展游戏道具室内幼儿园户外玩具 等多件	,2026-03-29 17:12:02	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.22	,245.97	,支付宝	,交易分账	,基础软件服务费(2701762501032020875)扣款	
1570789013454351331	,2026030622001151331412058787	,T200P4502117089005004336	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-29 19:22:17	,6*(65-933***15)	,36.86	,0.00	,282.83	,支付宝	,交易付款	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	
1570789082013151330	,2026030622001151331412058787	,T200P4502117089005004336	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-29 19:22:27	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.22	,282.61	,支付宝	,交易分账	,基础软件服务费(4502117089005004336)扣款	
1570789109951751330	,2026030622001151331412058787	,T200P4502117089005004336	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-29 19:22:28	,杭州阿里巴巴海外网络科技有限公司(tthwqtg@service.aliyun.com)	,0.00	,-3.69	,278.92	,支付宝	,交易分账	,淘宝天猫跨境服务增值费(4502117089005004336)端内扣款	
1570789084079051330	,2026030622001151331412058787	,T200P4502117089005004336	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-29 19:22:29	,杭州淘天海外网络技术有限公司(qqby@service.aliyun.com)	,0.00	,-1.84	,277.08	,支付宝	,交易分账	,淘宝天猫跨境服务基础费(4502117089005004336)扣款	
1570797586721891411	,2026031622001191411430665626	,T200P2701735356020059850	,热卖DIY拼装玩具 六合一自装太空太阳能积木车6合1智能机器人	,2026-03-29 20:51:24	,**彬(155******85)	,39.33	,0.00	,316.41	,支付宝	,交易付款	,热卖DIY拼装玩具 六合一自装太空太阳能积木车6合1智能机器人	
1570797578738591410	,2026031622001191411430665626	,T200P2701735356020059850	,热卖DIY拼装玩具 六合一自装太空太阳能积木车6合1智能机器人	,2026-03-29 20:51:31	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.24	,316.17	,支付宝	,交易分账	,基础软件服务费(2701735356020059850)扣款	
1570712618503244251	,2026031523001144251407106296	,T200P4502127204048006017	,儿童蒙氏早教开锁玩具幼儿园宝宝数字母认知钥匙配对动手益智教具	,2026-03-30 08:58:05	,**甜(134******56)	,34.80	,0.00	,350.97	,支付宝	,交易付款	,儿童蒙氏早教开锁玩具幼儿园宝宝数字母认知钥匙配对动手益智教具	
1570712680806344250	,2026031523001144251407106296	,T200P4502127204048006017	,儿童蒙氏早教开锁玩具幼儿园宝宝数字母认知钥匙配对动手益智教具	,2026-03-30 08:58:40	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.21	,350.76	,支付宝	,交易分账	,基础软件服务费(4502127204048006017)扣款	
1571098820080300881	,20260330110070001506880019329834	,2026033015000500010Z40170410018142768	,	,2026-03-30 09:52:54	,2088************0156	,4444.00	,0.00	,4794.76	,支付宝	,其它	,003-tuoguan	
1570867089810617520	,20260330019130101000520047736414	,20260330009130501000520000528350	,	,2026-03-30 11:53:10	,****y	,0.00	,-4794.76	,0.00	,支付宝	,转账	,余额自动转入	
1570791361373536051	,2026032023001136051432503822	,T200P2701770495018028591	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-30 13:32:04	,**云(hqy***@21cn.com)	,13.56	,0.00	,13.56	,支付宝	,交易付款	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	
1570791509580536050	,2026032023001136051432503822	,T200P2701770495018028591	,电动穿梭冰球悬浮亲子互动对战竞技室内外体育休闲桌游玩具	,2026-03-30 13:32:18	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.08	,13.48	,支付宝	,交易分账	,基础软件服务费(2701770495018028591)扣款	
1570731303648870831	,2026032022001170831450418916	,T200P4502194490008055110	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-30 13:33:59	,**绫(zha***@egfbank.com.cn)	,36.86	,0.00	,50.34	,支付宝	,交易付款	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	
1570731437660270830	,2026032022001170831450418916	,T200P4502194490008055110	,抢答器按钮亮灯简易手压式按铃器家用知识竞赛无线公开课互动教具	,2026-03-30 13:34:29	,浙江淘宝商业科技有限公司(rjfwf@service.aliyun.com)	,0.00	,-0.22	,50.12	,支付宝	,交易分账	,基础软件服务费(4502194490008055110)扣款	
